identifier,latitude,longitude,feature,taille
10824,56.75,28.25,FEATURE_FOREST,2.04696432
10825,56.75,28.75,FEATURE_FOREST,1.86708197
10826,56.75,29.25,FEATURE_FOREST,2.07505941
10827,56.75,29.75,FEATURE_FOREST,1.92993447
10828,56.75,30.25,FEATURE_FOREST,1.84590355
10829,56.75,30.75,FEATURE_FOREST,2.28934795
10830,56.75,31.25,FEATURE_FOREST,2.39915878
10831,56.75,31.75,FEATURE_FOREST,1.29315323
10832,56.75,31.75,FEATURE_FOREST,2.32009932
10833,56.75,32.25,FEATURE_FOREST,2.2259979
10834,56.75,32.75,FEATURE_FOREST,1.06338253
10835,56.75,32.75,FEATURE_FOREST,2.15341702
10836,56.75,33.25,FEATURE_FOREST,1.21355253
10837,56.75,33.25,FEATURE_FOREST,2.17437029
10838,56.75,33.75,FEATURE_FOREST,2.24695474
10839,56.75,34.25,FEATURE_FOREST,2.20227882
10840,56.75,34.75,FEATURE_FOREST,1.76763564
10841,56.75,35.25,FEATURE_FOREST,1.77646548
10842,56.75,35.75,FEATURE_FOREST,1.67908296
10843,56.75,36.25,FEATURE_FOREST,1.93144619
10844,56.75,36.75,FEATURE_FOREST,1.99809685
10845,56.75,37.25,FEATURE_FOREST,1.86117902
10846,56.75,37.75,FEATURE_FOREST,1.62647441
10847,56.75,38.25,FEATURE_FOREST,1.91917896
10848,56.75,38.75,FEATURE_FOREST,1.93598986
10849,56.75,39.25,FEATURE_FOREST,1.39327765
10850,56.75,39.75,FEATURE_FOREST,1.07638821
10851,56.75,40.25,FEATURE_FOREST,1.55304164
10852,56.75,40.75,FEATURE_FOREST,2.0371145
10853,56.75,41.25,FEATURE_FOREST,1.75209925
10854,56.75,41.75,FEATURE_FOREST,1.68213427
10855,56.75,42.25,FEATURE_FOREST,1.81407273
10856,56.75,42.75,FEATURE_FOREST,2.05444381
10857,56.75,43.25,FEATURE_FOREST,1.22664355
10858,56.75,43.75,FEATURE_FOREST,1.71110675
10859,56.75,44.25,FEATURE_FOREST,2.09336296
10860,56.75,44.75,FEATURE_FOREST,1.08582355
10861,56.75,44.75,FEATURE_FOREST,2.11538821
10862,56.75,45.25,FEATURE_FOREST,2.0917201
10863,56.75,45.75,FEATURE_FOREST,1.05774776
10864,56.75,45.75,FEATURE_FOREST,2.125168
10865,56.75,46.25,FEATURE_FOREST,2.44864777
10866,56.75,46.75,FEATURE_FOREST,2.03236654
10867,56.75,47.25,FEATURE_FOREST,1.8146883
10868,56.75,47.75,FEATURE_FOREST,1.65407449
10869,56.75,48.25,FEATURE_FOREST,1.13930188
10870,56.75,48.75,FEATURE_FOREST,1.31310731
10871,56.75,51.25,FEATURE_FOREST,1.93416417
10872,56.75,51.75,FEATURE_FOREST,1.75073296
10873,56.75,52.25,FEATURE_FOREST,1.70140371
10874,56.75,52.75,FEATURE_FOREST,1.80012867
10875,56.75,53.25,FEATURE_FOREST,1.19169071
10876,56.75,54.25,FEATURE_FOREST,1.76311851
10877,56.75,54.75,FEATURE_FOREST,1.75209746
10878,56.75,55.25,FEATURE_FOREST,1.65973201
10879,56.75,55.75,FEATURE_FOREST,1.80778652
10880,56.75,56.25,FEATURE_FOREST,1.9398585
10881,56.75,56.75,FEATURE_FOREST,1.70588121
10882,56.75,57.25,FEATURE_FOREST,1.03365177
10883,56.75,57.75,FEATURE_FOREST,1.56096593
10884,56.75,58.25,FEATURE_FOREST,1.1329758
10885,56.75,58.25,FEATURE_FOREST,2.25377843
10886,56.75,58.75,FEATURE_FOREST,1.42409318
10887,56.75,58.75,FEATURE_FOREST,2.39305586
10888,56.75,59.25,FEATURE_FOREST,1.36095669
10889,56.75,59.75,FEATURE_FOREST,1.36171575
10890,56.75,60.25,FEATURE_FOREST,2.2239615
10891,56.75,61.25,FEATURE_FOREST,1.19288892
10892,56.75,61.75,FEATURE_FOREST,1.54630885
10893,56.75,62.25,FEATURE_FOREST,1.01902943
10894,56.75,62.25,FEATURE_FOREST,1.63037524
10895,56.75,62.75,FEATURE_FOREST,1.40528217
10896,56.75,63.25,FEATURE_FOREST,1.62271738
10897,56.75,63.75,FEATURE_FOREST,1.95125774
10898,56.75,64.25,FEATURE_FOREST,1.93855494
10899,56.75,64.75,FEATURE_FOREST,2.00814456
10900,56.75,65.25,FEATURE_FOREST,1.72382757
10901,56.75,65.75,FEATURE_FOREST,1.72167942
10902,56.75,66.25,FEATURE_FOREST,1.79043889
10903,56.75,66.75,FEATURE_FOREST,2.10273489
10904,56.75,67.25,FEATURE_FOREST,2.03539655
10905,56.75,67.75,FEATURE_FOREST,2.25078478
10906,56.75,68.25,FEATURE_FOREST,1.78247496
10907,56.75,68.75,FEATURE_FOREST,1.83064684
10908,56.75,69.25,FEATURE_FOREST,1.99315175
10909,56.75,69.75,FEATURE_FOREST,1.84721395
10910,56.75,70.25,FEATURE_FOREST,2.19060197
10911,56.75,70.75,FEATURE_FOREST,2.50023663
10912,56.75,71.25,FEATURE_FOREST,3.25998247
10913,56.75,71.75,FEATURE_FOREST,1.80583686
10914,56.75,72.25,FEATURE_FOREST,2.80881435
10915,56.75,72.75,FEATURE_FOREST,2.69465804
10916,56.75,73.25,FEATURE_FOREST,3.1258896
10917,56.75,73.75,FEATURE_FOREST,3.76395702
10918,56.75,74.25,FEATURE_FOREST,3.46216857
10919,56.75,74.75,FEATURE_FOREST,2.48843849
10920,56.75,75.25,FEATURE_FOREST,2.4526836
10921,56.75,75.75,FEATURE_FOREST,2.72793829
10922,56.75,76.25,FEATURE_FOREST,2.81778127
10923,56.75,76.75,FEATURE_FOREST,2.60414094
10924,56.75,77.25,FEATURE_FOREST,3.19853187
10925,56.75,77.75,FEATURE_FOREST,2.96210289
10926,56.75,78.25,FEATURE_FOREST,3.24333906
10927,56.75,78.75,FEATURE_FOREST,1.01430069
10928,56.75,78.75,FEATURE_FOREST,3.00707519
10929,56.75,79.25,FEATURE_FOREST,1.18439033
10930,56.75,79.25,FEATURE_FOREST,3.06908339
10931,56.75,79.75,FEATURE_FOREST,2.95931309
10932,56.75,80.25,FEATURE_FOREST,2.9783994
10933,56.75,80.75,FEATURE_FOREST,3.17226291
10934,56.75,81.25,FEATURE_FOREST,3.09251159
10935,56.75,81.75,FEATURE_FOREST,3.01943928
10936,56.75,82.25,FEATURE_FOREST,2.90833205
10937,56.75,82.75,FEATURE_FOREST,3.01242292
10938,56.75,83.25,FEATURE_FOREST,3.20902824
10939,56.75,83.75,FEATURE_FOREST,2.40910992
10940,56.75,84.25,FEATURE_FOREST,1.28072057
10941,56.75,84.25,FEATURE_FOREST,1.70762743
10942,56.75,84.75,FEATURE_FOREST,1.44388855
10943,56.75,85.25,FEATURE_FOREST,2.80601591
10944,56.75,85.75,FEATURE_FOREST,1.01034847
10945,56.75,85.75,FEATURE_FOREST,2.43037298
10946,56.75,86.25,FEATURE_FOREST,1.63335545
10947,56.75,86.75,FEATURE_FOREST,1.01522751
10948,56.75,87.25,FEATURE_FOREST,1.84105512
10949,56.75,87.75,FEATURE_FOREST,1.68038329
10950,56.75,87.75,FEATURE_FOREST,1.92606005
10951,56.75,88.25,FEATURE_FOREST,1.50954724
10952,56.75,88.25,FEATURE_FOREST,1.81264001
10953,56.75,88.75,FEATURE_FOREST,2.48114586
10954,56.75,89.25,FEATURE_FOREST,2.33630204
10955,56.75,89.75,FEATURE_FOREST,2.57111136
10956,56.75,90.25,FEATURE_FOREST,2.52239313
10957,56.75,90.75,FEATURE_FOREST,2.47066587
10958,56.75,91.25,FEATURE_FOREST,2.27310166
10959,56.75,91.75,FEATURE_FOREST,1.38358781
10960,56.75,91.75,FEATURE_FOREST,1.79262191
10961,56.75,92.25,FEATURE_FOREST,1.06146332
10962,56.75,92.75,FEATURE_FOREST,1.96281822
10963,56.75,93.25,FEATURE_FOREST,1.62581855
10964,56.75,93.75,FEATURE_FOREST,2.11130839
10965,56.75,94.25,FEATURE_FOREST,1.13920131
10966,56.75,94.25,FEATURE_FOREST,2.07980648
10967,56.75,94.75,FEATURE_FOREST,2.35957741
10968,56.75,95.25,FEATURE_FOREST,1.53594643
10969,56.75,96.25,FEATURE_FOREST,2.84685732
10970,56.75,96.75,FEATURE_FOREST,3.35205136
10971,56.75,97.25,FEATURE_FOREST,3.95444257
10972,56.75,97.75,FEATURE_FOREST,1.59891632
10973,56.75,97.75,FEATURE_FOREST,1.70187684
10974,56.75,98.25,FEATURE_FOREST,1.7221558
10975,56.75,98.75,FEATURE_FOREST,1.60339188
10976,56.75,98.75,FEATURE_FOREST,1.80105316
10977,56.75,99.25,FEATURE_FOREST,1.49763763
10978,56.75,99.25,FEATURE_FOREST,1.58327356
10979,56.75,99.75,FEATURE_FOREST,1.56841038
10980,56.75,99.75,FEATURE_FOREST,2.15309687
10981,56.75,100.25,FEATURE_FOREST,1.75798096
10982,56.75,100.25,FEATURE_FOREST,1.79849066
10983,56.75,100.75,FEATURE_FOREST,1.25617897
10984,56.75,100.75,FEATURE_FOREST,1.90887837
10985,56.75,101.25,FEATURE_FOREST,2.40089586
10986,56.75,101.75,FEATURE_FOREST,1.42558701
10987,56.75,102.25,FEATURE_FOREST,2.01773382
10988,56.75,102.75,FEATURE_FOREST,1.02658008
10989,56.75,102.75,FEATURE_FOREST,1.20511575
10990,56.75,103.25,FEATURE_FOREST,1.37706462
10991,56.75,103.75,FEATURE_FOREST,1.73582859
10992,56.75,104.25,FEATURE_FOREST,2.76891088
10993,56.75,104.75,FEATURE_FOREST,1.59489157
10994,56.75,104.75,FEATURE_FOREST,1.81317454
10995,56.75,105.25,FEATURE_FOREST,1.46290347
10996,56.75,105.25,FEATURE_FOREST,2.10242266
10997,56.75,105.75,FEATURE_FOREST,1.79159112
10998,56.75,105.75,FEATURE_FOREST,2.21044326
10999,56.75,106.25,FEATURE_FOREST,1.03715831
11000,56.75,106.25,FEATURE_FOREST,1.43567779
11001,56.75,106.25,FEATURE_FOREST,2.74353877
11002,56.75,106.75,FEATURE_FOREST,1.99647846
11003,56.75,106.75,FEATURE_FOREST,2.42049243
11004,56.75,107.25,FEATURE_FOREST,1.22740856
11005,56.75,107.25,FEATURE_FOREST,2.0802556
11006,56.75,107.75,FEATURE_FOREST,4.34073614
11007,56.75,108.25,FEATURE_FOREST,2.15508298
11008,56.75,108.25,FEATURE_FOREST,2.44324486
11009,56.75,110.25,FEATURE_FOREST,3.08519584
11010,56.75,110.75,FEATURE_FOREST,2.21535753
11011,56.75,111.25,FEATURE_FOREST,1.97085019
11012,56.75,111.75,FEATURE_FOREST,1.53398355
11013,56.75,112.25,FEATURE_FOREST,1.18162305
11014,56.75,114.75,FEATURE_FOREST,1.14825721
11015,56.75,115.25,FEATURE_FOREST,1.04980325
11016,56.75,115.25,FEATURE_FOREST,1.60828952
11017,56.75,115.75,FEATURE_FOREST,1.76905309
11018,56.75,116.25,FEATURE_FOREST,1.05975551
11019,56.75,117.75,FEATURE_FOREST,1.69658169
11020,56.75,118.25,FEATURE_FOREST,2.53413117
11021,56.75,118.75,FEATURE_FOREST,1.49372365
11022,56.75,119.75,FEATURE_FOREST,1.14195814
11023,56.75,120.25,FEATURE_FOREST,1.09058839
11024,56.75,120.25,FEATURE_FOREST,1.69663547
11025,56.75,120.75,FEATURE_FOREST,1.05166752
11026,56.75,120.75,FEATURE_FOREST,3.65844398
11027,56.75,121.25,FEATURE_FOREST,1.03569523
11028,56.75,121.25,FEATURE_FOREST,1.19423327
11029,56.75,121.25,FEATURE_FOREST,4.02192814
11030,56.75,121.75,FEATURE_FOREST,3.70031291
11031,56.75,122.25,FEATURE_FOREST,3.08836092
11032,56.75,123.25,FEATURE_FOREST,1.57300777
11033,56.75,123.75,FEATURE_FOREST,1.31073106
11034,56.75,124.25,FEATURE_FOREST,2.56419916
11035,56.75,124.75,FEATURE_FOREST,4.64976735
11036,56.75,125.25,FEATURE_FOREST,3.9278329
11037,56.75,125.75,FEATURE_FOREST,2.21586849
11038,56.75,127.25,FEATURE_FOREST,1.16730883
11039,56.75,127.75,FEATURE_FOREST,1.75955328
11040,56.75,128.25,FEATURE_FOREST,2.33937136
11041,56.75,128.75,FEATURE_FOREST,2.84929873
11042,56.75,129.25,FEATURE_FOREST,1.62943376
11043,56.75,129.75,FEATURE_FOREST,1.88559145
11044,56.75,130.25,FEATURE_FOREST,2.14761992
11045,56.75,130.75,FEATURE_FOREST,2.85867576
11046,56.75,131.25,FEATURE_FOREST,3.26010154
11047,56.75,132.25,FEATURE_FOREST,1.01034493
11048,56.75,132.25,FEATURE_FOREST,3.07620833
11049,56.75,133.25,FEATURE_FOREST,1.39479645
11050,56.75,133.25,FEATURE_FOREST,4.19740457
11051,56.75,133.75,FEATURE_FOREST,1.57104746
11052,56.75,133.75,FEATURE_FOREST,4.01037036
11053,56.75,134.25,FEATURE_FOREST,1.95767277
11054,56.75,134.25,FEATURE_FOREST,4.74916913
11055,56.75,134.75,FEATURE_FOREST,1.05765658
11056,56.75,134.75,FEATURE_FOREST,1.38209111
11057,56.75,134.75,FEATURE_FOREST,5.75006139
11058,56.75,135.25,FEATURE_FOREST,2.50748609
11059,56.75,135.25,FEATURE_FOREST,4.79402048
11060,56.75,135.75,FEATURE_FOREST,2.00060376
11061,56.75,135.75,FEATURE_FOREST,5.53064696
11062,56.75,136.25,FEATURE_FOREST,1.00493751
11063,56.75,136.25,FEATURE_FOREST,1.7589258
11064,56.75,136.25,FEATURE_FOREST,3.6855313
11065,56.75,136.75,FEATURE_FOREST,2.249796
11066,56.75,137.25,FEATURE_FOREST,1.46737335
11067,56.75,156.75,FEATURE_FOREST,1.05188705
11068,56.75,160.25,FEATURE_FOREST,1.76115891
11069,56.75,160.75,FEATURE_FOREST,2.3722778
11070,56.75,161.75,FEATURE_FOREST,1.13117389
11071,57.25,-131.75,FEATURE_FOREST,1.62469009
11072,57.25,-130.25,FEATURE_FOREST,1.01841862
11073,57.25,-126.75,FEATURE_FOREST,1.33449255
11074,57.25,-125.75,FEATURE_FOREST,1.78973829
11075,57.25,-125.25,FEATURE_FOREST,2.47307646
11076,57.25,-124.75,FEATURE_FOREST,1.91161051
11077,57.25,-124.25,FEATURE_FOREST,1.09132546
11078,57.25,-123.75,FEATURE_FOREST,1.63065681
11079,57.25,-123.25,FEATURE_FOREST,2.08405896
11080,57.25,-122.75,FEATURE_FOREST,4.17789114
11081,57.25,-122.25,FEATURE_FOREST,4.30237116
11082,57.25,-121.75,FEATURE_FOREST,1.37226636
11083,57.25,-121.25,FEATURE_FOREST,1.34555396
11084,57.25,-120.75,FEATURE_FOREST,1.38174703
11085,57.25,-120.25,FEATURE_FOREST,1.3601534
11086,57.25,-119.75,FEATURE_FOREST,1.2869059
11087,57.25,-119.25,FEATURE_FOREST,1.14908271
11088,57.25,-118.75,FEATURE_FOREST,1.21422539
11089,57.25,-118.25,FEATURE_FOREST,1.27885774
11090,57.25,-115.75,FEATURE_FOREST,1.08500642
11091,57.25,-115.25,FEATURE_FOREST,1.11642641
11092,57.25,-114.75,FEATURE_FOREST,1.0804463
11093,57.25,-114.25,FEATURE_FOREST,1.31224426
11094,57.25,-113.75,FEATURE_FOREST,1.3795647
11095,57.25,-113.25,FEATURE_FOREST,1.35341428
11096,57.25,-112.75,FEATURE_FOREST,1.21751041
11097,57.25,-112.25,FEATURE_FOREST,1.20691129
11098,57.25,-111.75,FEATURE_FOREST,1.08396171
11099,57.25,-111.25,FEATURE_FOREST,1.25991373
11100,57.25,-110.75,FEATURE_FOREST,1.37494944
11101,57.25,-110.25,FEATURE_FOREST,1.31292828
11102,57.25,-109.75,FEATURE_FOREST,1.27820317
11103,57.25,-108.75,FEATURE_FOREST,1.1186949
11104,57.25,-104.75,FEATURE_FOREST,1.10025462
11105,57.25,-104.25,FEATURE_FOREST,1.01856274
11106,57.25,-64.25,FEATURE_FOREST,1.0431
11107,57.25,12.75,FEATURE_FOREST,1.01847233
11108,57.25,13.25,FEATURE_FOREST,1.08955737
11109,57.25,13.25,FEATURE_FOREST,1.23788006
11110,57.25,13.75,FEATURE_FOREST,1.02469791
11111,57.25,13.75,FEATURE_FOREST,1.16419121
11112,57.25,14.25,FEATURE_FOREST,1.09965291
11113,57.25,14.75,FEATURE_FOREST,1.0465087
11114,57.25,15.25,FEATURE_FOREST,1.08999042
11115,57.25,15.75,FEATURE_FOREST,1.04138843
11116,57.25,15.75,FEATURE_FOREST,1.18315382
11117,57.25,16.25,FEATURE_FOREST,1.05860514
11118,57.25,21.75,FEATURE_FOREST,1.49191
11119,57.25,22.25,FEATURE_FOREST,1.58476
11120,57.25,22.75,FEATURE_FOREST,1.49868
11121,57.25,24.75,FEATURE_FOREST,1.66002
11122,57.25,25.25,FEATURE_FOREST,2.07888
11123,57.25,25.75,FEATURE_FOREST,1.94991
11124,57.25,26.25,FEATURE_FOREST,2.00239
11125,57.25,26.75,FEATURE_FOREST,1.76864
11126,57.25,27.25,FEATURE_FOREST,1.90547
11127,57.25,27.75,FEATURE_FOREST,1.51893
11128,57.25,28.25,FEATURE_FOREST,1.04945794
11129,57.25,28.75,FEATURE_FOREST,1.60433114
11130,57.25,29.25,FEATURE_FOREST,2.00076252
11131,57.25,29.75,FEATURE_FOREST,1.13856329
11132,57.25,29.75,FEATURE_FOREST,1.77276626
11133,57.25,30.25,FEATURE_FOREST,2.15321049
11134,57.25,30.75,FEATURE_FOREST,2.11145565
11135,57.25,31.25,FEATURE_FOREST,2.34463692
11136,57.25,31.75,FEATURE_FOREST,2.44899571
11137,57.25,32.25,FEATURE_FOREST,2.36287609
11138,57.25,32.75,FEATURE_FOREST,1.49106657
11139,57.25,32.75,FEATURE_FOREST,2.08530262
11140,57.25,33.25,FEATURE_FOREST,1.74403618
11141,57.25,33.25,FEATURE_FOREST,1.75215989
11142,57.25,33.75,FEATURE_FOREST,2.36703292
11143,57.25,34.25,FEATURE_FOREST,2.13228583
11144,57.25,34.75,FEATURE_FOREST,1.8960917
11145,57.25,35.25,FEATURE_FOREST,1.88043058
11146,57.25,35.75,FEATURE_FOREST,2.0098795
11147,57.25,36.25,FEATURE_FOREST,1.9465968
11148,57.25,36.75,FEATURE_FOREST,1.96671769
11149,57.25,37.25,FEATURE_FOREST,1.64430618
11150,57.25,37.75,FEATURE_FOREST,1.36493236
11151,57.25,38.25,FEATURE_FOREST,1.86596051
11152,57.25,38.75,FEATURE_FOREST,2.07134351
11153,57.25,39.25,FEATURE_FOREST,1.45523772
11154,57.25,39.75,FEATURE_FOREST,1.45202875
11155,57.25,40.25,FEATURE_FOREST,1.71941236
11156,57.25,40.75,FEATURE_FOREST,1.40394211
11157,57.25,41.25,FEATURE_FOREST,1.39582247
11158,57.25,41.75,FEATURE_FOREST,1.55522555
11159,57.25,42.25,FEATURE_FOREST,1.84952185
11160,57.25,42.75,FEATURE_FOREST,1.7012614
11161,57.25,43.25,FEATURE_FOREST,1.18529014
11162,57.25,43.75,FEATURE_FOREST,2.12091595
11163,57.25,44.25,FEATURE_FOREST,2.26144642
11164,57.25,44.75,FEATURE_FOREST,2.29289606
11165,57.25,45.25,FEATURE_FOREST,2.09207892
11166,57.25,45.75,FEATURE_FOREST,2.18495235
11167,57.25,46.25,FEATURE_FOREST,1.95529133
11168,57.25,46.75,FEATURE_FOREST,1.01164922
11169,57.25,47.25,FEATURE_FOREST,1.39023364
11170,57.25,50.25,FEATURE_FOREST,2.01155931
11171,57.25,50.75,FEATURE_FOREST,2.43867069
11172,57.25,51.25,FEATURE_FOREST,2.25581139
11173,57.25,51.75,FEATURE_FOREST,1.0170155
11174,57.25,52.25,FEATURE_FOREST,1.76933348
11175,57.25,52.75,FEATURE_FOREST,2.17263833
11176,57.25,53.25,FEATURE_FOREST,1.76495501
11177,57.25,53.75,FEATURE_FOREST,1.53073221
11178,57.25,54.75,FEATURE_FOREST,1.60869673
11179,57.25,55.25,FEATURE_FOREST,1.81476325
11180,57.25,55.75,FEATURE_FOREST,1.96959898
11181,57.25,56.25,FEATURE_FOREST,1.45737915
11182,57.25,56.25,FEATURE_FOREST,2.20001593
11183,57.25,56.75,FEATURE_FOREST,1.39615297
11184,57.25,57.25,FEATURE_FOREST,1.0287047
11185,57.25,57.75,FEATURE_FOREST,2.06357807
11186,57.25,58.25,FEATURE_FOREST,2.52014101
11187,57.25,58.75,FEATURE_FOREST,1.26606865
11188,57.25,58.75,FEATURE_FOREST,2.46959746
11189,57.25,59.25,FEATURE_FOREST,2.45987594
11190,57.25,60.25,FEATURE_FOREST,1.49519499
11191,57.25,60.25,FEATURE_FOREST,2.08875626
11192,57.25,60.75,FEATURE_FOREST,1.03441975
11193,57.25,60.75,FEATURE_FOREST,1.48662508
11194,57.25,61.25,FEATURE_FOREST,2.21185654
11195,57.25,61.75,FEATURE_FOREST,2.11913645
11196,57.25,62.25,FEATURE_FOREST,2.36097217
11197,57.25,62.75,FEATURE_FOREST,1.83586195
11198,57.25,63.25,FEATURE_FOREST,1.73358425
11199,57.25,63.75,FEATURE_FOREST,1.60534337
11200,57.25,64.25,FEATURE_FOREST,2.21006274
11201,57.25,64.75,FEATURE_FOREST,2.09732413
11202,57.25,65.25,FEATURE_FOREST,2.01829672
11203,57.25,65.75,FEATURE_FOREST,1.99290633
11204,57.25,66.25,FEATURE_FOREST,2.81192243
11205,57.25,66.75,FEATURE_FOREST,3.30924511
11206,57.25,67.25,FEATURE_FOREST,3.13793272
11207,57.25,67.75,FEATURE_FOREST,2.98350453
11208,57.25,68.25,FEATURE_FOREST,3.18231374
11209,57.25,68.75,FEATURE_FOREST,3.06032568
11210,57.25,69.25,FEATURE_FOREST,3.2793653
11211,57.25,69.75,FEATURE_FOREST,2.87732124
11212,57.25,70.25,FEATURE_FOREST,3.31485063
11213,57.25,70.75,FEATURE_FOREST,3.13339502
11214,57.25,71.25,FEATURE_FOREST,3.40292424
11215,57.25,71.75,FEATURE_FOREST,3.42980325
11216,57.25,72.25,FEATURE_FOREST,4.15492624
11217,57.25,72.75,FEATURE_FOREST,1.9062756
11218,57.25,73.25,FEATURE_FOREST,4.12444144
11219,57.25,73.75,FEATURE_FOREST,3.10433596
11220,57.25,74.25,FEATURE_FOREST,2.57037908
11221,57.25,74.75,FEATURE_FOREST,2.62571126
11222,57.25,75.25,FEATURE_FOREST,2.7412045
11223,57.25,75.75,FEATURE_FOREST,3.11787665
11224,57.25,76.25,FEATURE_FOREST,3.03064555
11225,57.25,76.75,FEATURE_FOREST,2.69126922
11226,57.25,77.25,FEATURE_FOREST,2.92843938
11227,57.25,77.75,FEATURE_FOREST,1.21582936
11228,57.25,77.75,FEATURE_FOREST,2.48632878
11229,57.25,78.25,FEATURE_FOREST,2.65395194
11230,57.25,78.75,FEATURE_FOREST,2.89256543
11231,57.25,79.25,FEATURE_FOREST,2.74624288
11232,57.25,79.75,FEATURE_FOREST,2.92069793
11233,57.25,80.25,FEATURE_FOREST,2.71759331
11234,57.25,80.75,FEATURE_FOREST,2.84216344
11235,57.25,81.25,FEATURE_FOREST,3.2393232
11236,57.25,81.75,FEATURE_FOREST,3.08836699
11237,57.25,82.25,FEATURE_FOREST,2.94944346
11238,57.25,82.75,FEATURE_FOREST,2.93944746
11239,57.25,83.25,FEATURE_FOREST,3.25719595
11240,57.25,83.75,FEATURE_FOREST,3.31006348
11241,57.25,84.25,FEATURE_FOREST,3.92541289
11242,57.25,84.75,FEATURE_FOREST,3.11431736
11243,57.25,85.25,FEATURE_FOREST,2.81020224
11244,57.25,85.75,FEATURE_FOREST,1.31833357
11245,57.25,85.75,FEATURE_FOREST,1.7577781
11246,57.25,86.25,FEATURE_FOREST,2.6847133
11247,57.25,86.75,FEATURE_FOREST,2.67496467
11248,57.25,87.25,FEATURE_FOREST,2.72664219
11249,57.25,87.75,FEATURE_FOREST,2.90651739
11250,57.25,88.25,FEATURE_FOREST,2.99150795
11251,57.25,88.75,FEATURE_FOREST,1.36749571
11252,57.25,88.75,FEATURE_FOREST,2.73486197
11253,57.25,89.25,FEATURE_FOREST,2.63724238
11254,57.25,89.75,FEATURE_FOREST,2.49401822
11255,57.25,90.25,FEATURE_FOREST,2.84623944
11256,57.25,90.75,FEATURE_FOREST,2.82025341
11257,57.25,91.25,FEATURE_FOREST,1.72287462
11258,57.25,91.25,FEATURE_FOREST,2.14440718
11259,57.25,91.75,FEATURE_FOREST,1.80810049
11260,57.25,91.75,FEATURE_FOREST,2.15549428
11261,57.25,92.25,FEATURE_FOREST,1.55405038
11262,57.25,92.25,FEATURE_FOREST,2.10412835
11263,57.25,92.75,FEATURE_FOREST,1.08348403
11264,57.25,92.75,FEATURE_FOREST,2.14795478
11265,57.25,93.25,FEATURE_FOREST,2.27800215
11266,57.25,93.75,FEATURE_FOREST,1.23615484
11267,57.25,93.75,FEATURE_FOREST,2.19301276
11268,57.25,94.25,FEATURE_FOREST,1.28016888
11269,57.25,94.25,FEATURE_FOREST,2.00784754
11270,57.25,94.75,FEATURE_FOREST,2.40207339
11271,57.25,95.25,FEATURE_FOREST,2.64571853
11272,57.25,95.75,FEATURE_FOREST,2.37297753
11273,57.25,96.25,FEATURE_FOREST,1.30793393
11274,57.25,96.25,FEATURE_FOREST,1.52033346
11275,57.25,96.75,FEATURE_FOREST,3.08869563
11276,57.25,97.25,FEATURE_FOREST,2.64943511
11277,57.25,97.75,FEATURE_FOREST,1.08152002
11278,57.25,97.75,FEATURE_FOREST,2.57723538
11279,57.25,98.25,FEATURE_FOREST,1.06337199
11280,57.25,98.25,FEATURE_FOREST,2.71730746
11281,57.25,98.75,FEATURE_FOREST,1.78555306
11282,57.25,98.75,FEATURE_FOREST,1.89476185
11283,57.25,99.25,FEATURE_FOREST,1.446589
11284,57.25,99.25,FEATURE_FOREST,2.18249108
11285,57.25,99.75,FEATURE_FOREST,1.80014765
11286,57.25,99.75,FEATURE_FOREST,2.02420182
11287,57.25,100.25,FEATURE_FOREST,2.20983517
11288,57.25,100.25,FEATURE_FOREST,2.31745266
11289,57.25,100.75,FEATURE_FOREST,1.91675902
11290,57.25,100.75,FEATURE_FOREST,2.1258911
11291,57.25,101.25,FEATURE_FOREST,1.14435681
11292,57.25,101.25,FEATURE_FOREST,2.2024777
11293,57.25,101.75,FEATURE_FOREST,2.7467055
11294,57.25,102.25,FEATURE_FOREST,1.96003483
11295,57.25,103.25,FEATURE_FOREST,1.85659142
11296,57.25,103.75,FEATURE_FOREST,2.11118189
11297,57.25,104.25,FEATURE_FOREST,2.83069344
11298,57.25,104.75,FEATURE_FOREST,1.08364281
11299,57.25,104.75,FEATURE_FOREST,1.56698896
11300,57.25,105.25,FEATURE_FOREST,1.46601915
11301,57.25,105.25,FEATURE_FOREST,1.79599087
11302,57.25,105.75,FEATURE_FOREST,1.07809769
11303,57.25,105.75,FEATURE_FOREST,2.01476492
11304,57.25,106.25,FEATURE_FOREST,1.23657473
11305,57.25,106.25,FEATURE_FOREST,1.59738887
11306,57.25,106.25,FEATURE_FOREST,2.47103927
11307,57.25,106.75,FEATURE_FOREST,1.08802066
11308,57.25,106.75,FEATURE_FOREST,1.40268458
11309,57.25,106.75,FEATURE_FOREST,3.31385912
11310,57.25,107.25,FEATURE_FOREST,1.03980949
11311,57.25,107.25,FEATURE_FOREST,3.9407536
11312,57.25,107.75,FEATURE_FOREST,4.84555479
11313,57.25,108.25,FEATURE_FOREST,4.87535132
11314,57.25,108.75,FEATURE_FOREST,2.05023037
11315,57.25,108.75,FEATURE_FOREST,3.08130552
11316,57.25,109.25,FEATURE_FOREST,1.29476732
11317,57.25,110.25,FEATURE_FOREST,1.07111646
11318,57.25,110.25,FEATURE_FOREST,2.36901653
