identifier,latitude,longitude,resource,taille
1258,24.47,114.4,RESOURCE_SILVER,12.36578639
2263,24.48,73.76,RESOURCE_SILVER,10.91514301
1285,24.51,111.24,RESOURCE_SILVER,12.40760842
2542,24.53,-104.31,RESOURCE_SILVER,9.205126805
1275,24.53,106.82,RESOURCE_SILVER,12.1379758
2541,24.7,-105.94,RESOURCE_SILVER,12.43294125
2762,24.7,-101.66,RESOURCE_SILVER,7.77317368
2261,24.76,72.78,RESOURCE_SILVER,12.16615649
1281,24.83,107.57,RESOURCE_SILVER,10.79710314
1837,24.84,34.58,RESOURCE_SILVER,12.40698286
1215,25.13,116.12,RESOURCE_SILVER,12.28810414
1752,25.19,100.58,RESOURCE_SILVER,12.34566501
2553,25.22,-106.57,RESOURCE_SILVER,9.970491781
1413,25.27,112.92,RESOURCE_SILVER,11.96384184
1491,25.47,114.33,RESOURCE_SILVER,11.81383714
1494,25.5,115.75,RESOURCE_SILVER,11.96744102
1411,25.63,112.4,RESOURCE_SILVER,12.24307455
1220,25.64,119.08,RESOURCE_SILVER,11.81482105
1490,25.68,114.19,RESOURCE_SILVER,12.40642238
2724,25.75,-107.37,RESOURCE_SILVER,9.950657357
1496,25.83,114.7,RESOURCE_SILVER,12.40563227
1409,25.89,112.59,RESOURCE_SILVER,12.40176689
2530,25.93,-105.95,RESOURCE_SILVER,9.202711345
2533,25.93,-105.1,RESOURCE_SILVER,9.186969386
2537,25.93,-103.66,RESOURCE_SILVER,10.26520974
1749,25.94,101.24,RESOURCE_SILVER,12.3407128
1221,26.02,117.81,RESOURCE_SILVER,12.14734653
1278,26.06,110.58,RESOURCE_SILVER,12.14112871
1293,26.24,107.67,RESOURCE_SILVER,10.87257944
2730,26.27,-108.59,RESOURCE_SILVER,9.196140023
1750,26.33,100.25,RESOURCE_SILVER,11.81255587
1762,26.42,99.23,RESOURCE_SILVER,11.95394431
1425,26.55,112.59,RESOURCE_SILVER,12.1388532
1701,26.57,102.73,RESOURCE_SILVER,12.33908578
1500,26.68,115.33,RESOURCE_SILVER,11.96641854
1759,26.82,99.23,RESOURCE_SILVER,12.13590766
2518,26.9,-105.83,RESOURCE_SILVER,10.07124524
1836,27,33.33,RESOURCE_SILVER,12.63987575
2746,27.02,-108.97,RESOURCE_SILVER,9.30810209
1218,27.32,118.96,RESOURCE_SILVER,12.423013
2503,27.34,-108.36,RESOURCE_SILVER,12.63490266
1488,27.37,115.83,RESOURCE_SILVER,12.32737393
1216,27.4,118.06,RESOURCE_SILVER,11.81085733
2508,27.52,-107.9,RESOURCE_SILVER,11.57001443
1489,27.57,115.9,RESOURCE_SILVER,12.13999694
1517,27.84,114.28,RESOURCE_SILVER,11.96679336
1518,27.95,117.27,RESOURCE_SILVER,12.40648376
1770,27.96,118.98,RESOURCE_SILVER,12.28735766
3262,28.1,42.67,RESOURCE_SILVER,12.18290637
1516,28.11,117.7,RESOURCE_SILVER,12.40625049
2504,28.23,-106.83,RESOURCE_SILVER,9.8571818
2468,28.6,-105.87,RESOURCE_SILVER,10.19749955
1772,28.62,119.43,RESOURCE_SILVER,11.8859638
1776,28.63,120.93,RESOURCE_SILVER,12.14143279
2270,28.68,57.75,RESOURCE_SILVER,12.31751563
1515,28.7,117,RESOURCE_SILVER,12.14237111
2514,28.97,-107.77,RESOURCE_SILVER,9.351492652
2525,29.01,-101.03,RESOURCE_SILVER,9.971566673
1508,29.01,117.72,RESOURCE_SILVER,11.96700294
1708,29.17,102.19,RESOURCE_SILVER,11.81228904
1700,29.34,103.58,RESOURCE_SILVER,12.40195599
1504,29.4,115.62,RESOURCE_SILVER,11.96723788
1503,29.55,117.3,RESOURCE_SILVER,11.96739024
1775,29.59,120.75,RESOURCE_SILVER,12.13678687
1714,29.62,92.21,RESOURCE_SILVER,11.95687383
2745,29.81,-110.19,RESOURCE_SILVER,9.554922492
1711,29.93,91.11,RESOURCE_SILVER,12.44507773
1386,29.99,115.1,RESOURCE_SILVER,12.36355491
1198,30.01,117.9,RESOURCE_SILVER,11.81384454
2799,30.25,-8.43,RESOURCE_SILVER,10.13934988
1696,30.43,99.58,RESOURCE_SILVER,11.89923494
1719,30.47,98.5,RESOURCE_SILVER,11.86488431
1717,30.48,82.46,RESOURCE_SILVER,11.81542718
2792,30.49,-6.59,RESOURCE_SILVER,11.72316208
2791,30.52,-6.82,RESOURCE_SILVER,11.72325932
2801,30.74,-7.79,RESOURCE_SILVER,10.1948877
1209,30.84,117.78,RESOURCE_SILVER,12.28759272
5683,30.9,-105.13,RESOURCE_SILVER,10.65000961
2469,30.92,-107.63,RESOURCE_SILVER,9.186150133
1194,30.98,117.4,RESOURCE_SILVER,12.94167808
2788,31.13,-5.53,RESOURCE_SILVER,12.27584122
1694,31.18,99.54,RESOURCE_SILVER,11.89773198
1715,31.25,92.03,RESOURCE_SILVER,12.34080894
2403,31.27,130.28,RESOURCE_SILVER,10.90139514
1402,31.32,110.81,RESOURCE_SILVER,11.87847095
3668,31.43,-110.29,RESOURCE_SILVER,10.39705511
3785,31.47,-110.79,RESOURCE_SILVER,10.43837144
3787,31.53,-110.61,RESOURCE_SILVER,10.98630916
2401,31.75,130.3,RESOURCE_SILVER,10.89047903
3682,31.76,-109.82,RESOURCE_SILVER,10.78669709
5318,31.82,-108.28,RESOURCE_SILVER,12.74432178
2797,31.82,-8.05,RESOURCE_SILVER,12.94433181
1399,31.95,113.24,RESOURCE_SILVER,12.34738122
2399,32,130.66,RESOURCE_SILVER,12.34233281
3745,32.01,-111.87,RESOURCE_SILVER,10.50138955
1483,32.17,118.95,RESOURCE_SILVER,12.32597344
5323,32.25,-108.75,RESOURCE_SILVER,12.93494164
1191,32.29,118.29,RESOURCE_SILVER,11.8866522
1706,32.34,104.76,RESOURCE_SILVER,12.13339442
5266,32.49,-106.82,RESOURCE_SILVER,12.93386035
1372,32.52,113.49,RESOURCE_SILVER,11.96179483
3777,32.59,-112.05,RESOURCE_SILVER,11.13750448
1588,32.63,97.35,RESOURCE_SILVER,12.13713513
3751,32.76,-110.47,RESOURCE_SILVER,10.70011598
2409,32.82,131.99,RESOURCE_SILVER,10.89247097
2784,32.83,-4.57,RESOURCE_SILVER,9.359277485
3848,32.86,-114.79,RESOURCE_SILVER,12.26505356
1394,32.86,110.72,RESOURCE_SILVER,12.36311913
3931,32.88,-116.5,RESOURCE_SILVER,11.42389751
5365,32.88,-107.27,RESOURCE_SILVER,10.45553189
1707,32.88,101.77,RESOURCE_SILVER,12.34145982
1607,32.91,106.13,RESOURCE_SILVER,12.34603891
5391,32.93,-107.73,RESOURCE_SILVER,12.93751704
1396,33.04,110.14,RESOURCE_SILVER,11.87861664
3717,33.05,-109.36,RESOURCE_SILVER,10.90332868
3759,33.17,-111.23,RESOURCE_SILVER,11.78269303
2269,33.23,54.03,RESOURCE_SILVER,12.41632952
1605,33.24,106.65,RESOURCE_SILVER,11.96168631
3829,33.28,-113.97,RESOURCE_SILVER,10.41998705
3578,33.38,-86.02,RESOURCE_SILVER,12.09756273
2268,33.46,50.27,RESOURCE_SILVER,12.31750668
5328,33.47,-105.78,RESOURCE_SILVER,10.76968427
1369,33.47,111.85,RESOURCE_SILVER,12.32578715
3700,33.56,-110.68,RESOURCE_SILVER,10.92081748
5409,33.59,-107.37,RESOURCE_SILVER,10.47424108
3719,33.62,-114.29,RESOURCE_SILVER,10.42016601
1610,33.67,108.59,RESOURCE_SILVER,11.87851258
1195,33.69,116.85,RESOURCE_SILVER,12.13837715
3912,33.72,-116.56,RESOURCE_SILVER,11.37509915
2404,33.83,133.47,RESOURCE_SILVER,10.26545347
3911,33.84,-115.08,RESOURCE_SILVER,11.37398518
5475,33.88,-82.29,RESOURCE_SILVER,10.15482976
1243,33.89,106.02,RESOURCE_SILVER,12.4009772
3721,33.92,-111.95,RESOURCE_SILVER,11.58066822
1599,33.95,106.96,RESOURCE_SILVER,11.81256328
3825,33.97,-112.53,RESOURCE_SILVER,10.92920652
1357,34.01,112.04,RESOURCE_SILVER,11.96294958
1232,34.08,102.17,RESOURCE_SILVER,11.81291894
1248,34.11,105.06,RESOURCE_SILVER,12.32564519
3868,34.19,-117.89,RESOURCE_SILVER,9.53343785
5474,34.27,-82.57,RESOURCE_SILVER,10.40153184
1350,34.34,111.49,RESOURCE_SILVER,11.96100296
1612,34.41,110.3,RESOURCE_SILVER,12.13307713
5415,34.43,-106.42,RESOURCE_SILVER,12.57059422
5451,34.52,-99.55,RESOURCE_SILVER,10.03016426
3821,34.56,-112.57,RESOURCE_SILVER,11.04394531
3795,34.7,-112.09,RESOURCE_SILVER,10.89696152
3325,34.8,126.53,RESOURCE_SILVER,12.62855874
5452,34.82,-98.99,RESOURCE_SILVER,12.60136283
5450,34.83,-97.23,RESOURCE_SILVER,10.68267481
3740,34.85,-113.81,RESOURCE_SILVER,11.57100568
3323,34.85,128.44,RESOURCE_SILVER,12.18049326
2414,34.88,138.86,RESOURCE_SILVER,12.13311478
2389,34.89,135.36,RESOURCE_SILVER,11.79555228
5675,35.01,-84.4,RESOURCE_SILVER,11.7736114
5443,35.04,-80.69,RESOURCE_SILVER,11.53585066
3919,35.14,-116.81,RESOURCE_SILVER,12.25108425
5085,35.21,-114.78,RESOURCE_SILVER,11.02693878
3930,35.24,-116.2,RESOURCE_SILVER,12.83210465
1591,35.31,99.79,RESOURCE_SILVER,11.72370489
3862,35.34,-118.73,RESOURCE_SILVER,12.25087391
5355,35.34,-106.15,RESOURCE_SILVER,12.93723789
5438,35.35,-82.18,RESOURCE_SILVER,12.59256558
3865,35.42,-117.83,RESOURCE_SILVER,12.23612647
5426,35.5,-80.37,RESOURCE_SILVER,9.681967682
1691,35.5,111.64,RESOURCE_SILVER,12.33998272
3923,35.51,-116.09,RESOURCE_SILVER,11.4006746
1615,35.59,118.48,RESOURCE_SILVER,11.88864589
2391,35.61,134.74,RESOURCE_SILVER,11.5914501
5439,35.7,-79.7,RESOURCE_SILVER,12.48405659
1594,35.72,98.34,RESOURCE_SILVER,12.24291553
1597,35.73,98.78,RESOURCE_SILVER,12.9458195
1,35.74,69.33,RESOURCE_SILVER,12.33473847
5341,35.81,-105.82,RESOURCE_SILVER,12.93719216
5436,35.84,-82.85,RESOURCE_SILVER,11.52682837
5425,35.86,-81.69,RESOURCE_SILVER,11.51466395
5340,35.87,-106.89,RESOURCE_SILVER,10.7732316
3742,35.88,-114.12,RESOURCE_SILVER,10.61095668
1620,36.03,119.92,RESOURCE_SILVER,12.35530697
3859,36.12,-117.08,RESOURCE_SILVER,12.25128499
5446,36.13,-81.26,RESOURCE_SILVER,11.58903429
5333,36.14,-105.22,RESOURCE_SILVER,12.9356988
3853,36.28,-117.57,RESOURCE_SILVER,11.27775994
1622,36.36,118.56,RESOURCE_SILVER,12.40476775
2380,36.36,137.32,RESOURCE_SILVER,12.13062686
5081,36.37,-115.1,RESOURCE_SILVER,11.02563732
5437,36.38,-78.87,RESOURCE_SILVER,11.5325418
1224,36.65,104.23,RESOURCE_SILVER,12.31243965
5413,36.68,-105.42,RESOURCE_SILVER,10.78814313
2272,36.68,45.22,RESOURCE_SILVER,12.34918982
1318,36.74,114.05,RESOURCE_SILVER,12.35260725
3860,36.75,-117.85,RESOURCE_SILVER,12.29319943
2381,36.84,139.26,RESOURCE_SILVER,12.29264934
5799,36.95,-80.34,RESOURCE_SILVER,11.56540406
3336,36.96,-2.4,RESOURCE_SILVER,12.72787085
3322,36.98,127.97,RESOURCE_SILVER,12.46450998
2394,37.12,136.74,RESOURCE_SILVER,12.28823311
1638,37.19,119.98,RESOURCE_SILVER,12.34429863
1649,37.22,121.62,RESOURCE_SILVER,12.4008661
3315,37.22,126.93,RESOURCE_SILVER,12.23265615
5784,37.24,-113.38,RESOURCE_SILVER,12.52803295
1653,37.31,120.89,RESOURCE_SILVER,12.35805526
1592,37.33,95.57,RESOURCE_SILVER,6.587550015
4180,37.35,-106.54,RESOURCE_SILVER,11.62650412
4521,37.41,-106.46,RESOURCE_SILVER,11.68110584
3878,37.49,-119.96,RESOURCE_SILVER,11.3222128
4484,37.49,-108.06,RESOURCE_SILVER,11.66410889
3339,37.5,-6.09,RESOURCE_SILVER,12.34604326
0,37.51,70.59,RESOURCE_SILVER,12.3354021
2377,37.51,140.3,RESOURCE_SILVER,11.59018276
4735,37.52,-83.32,RESOURCE_SILVER,12.63491568
1587,37.53,105.36,RESOURCE_SILVER,11.96037669
3874,37.59,-119.94,RESOURCE_SILVER,11.31491345
3030,37.7,-8.67,RESOURCE_SILVER,12.40933181
3314,37.72,128.28,RESOURCE_SILVER,12.25198725
2236,37.76,24.03,RESOURCE_SILVER,12.63642547
3887,37.77,-118.49,RESOURCE_SILVER,12.23608765
5815,37.77,-79.07,RESOURCE_SILVER,11.55518962
2408,37.77,138.67,RESOURCE_SILVER,11.58977539
4414,37.82,-107.3,RESOURCE_SILVER,12.41058368
2375,37.87,140.5,RESOURCE_SILVER,12.2873761
5162,37.91,-116.48,RESOURCE_SILVER,10.60784664
3836,37.96,-120.75,RESOURCE_SILVER,11.23578761
4869,38.04,-90.91,RESOURCE_SILVER,9.389155789
2407,38.04,138.26,RESOURCE_SILVER,10.89073988
5172,38.07,-117.24,RESOURCE_SILVER,11.08340329
3466,38.1,72.87,RESOURCE_SILVER,12.24158457
4495,38.15,-107.77,RESOURCE_SILVER,11.97780348
5140,38.16,-114.7,RESOURCE_SILVER,10.96738762
5821,38.18,-77.8,RESOURCE_SILVER,11.56231545
3892,38.22,-119,RESOURCE_SILVER,12.26433212
3337,38.26,-5.43,RESOURCE_SILVER,12.58186518
4247,38.28,-105.32,RESOURCE_SILVER,11.63726474
4530,38.32,-106.12,RESOURCE_SILVER,11.68539027
1589,38.32,99.66,RESOURCE_SILVER,12.40844598
4485,38.37,-108.74,RESOURCE_SILVER,11.66615286
5689,38.39,-113.1,RESOURCE_SILVER,10.53574289
5135,38.47,-114.32,RESOURCE_SILVER,10.96586799
1233,38.47,102.17,RESOURCE_SILVER,10.86218622
5740,38.48,-112.42,RESOURCE_SILVER,12.11000768
5178,38.51,-117.06,RESOURCE_SILVER,11.06418222
5758,38.52,-112.29,RESOURCE_SILVER,12.10213889
1590,38.55,99.33,RESOURCE_SILVER,12.4461677
5817,38.57,-77.35,RESOURCE_SILVER,11.55717199
3485,38.78,39.3,RESOURCE_SILVER,12.46162143
3882,38.88,-123.45,RESOURCE_SILVER,11.32383304
3903,38.9,-121.29,RESOURCE_SILVER,12.26221666
1684,38.94,112.95,RESOURCE_SILVER,12.32411343
4368,38.95,-107.11,RESOURCE_SILVER,11.97328903
5722,39,-110.7,RESOURCE_SILVER,10.52819528
4507,39.08,-105.45,RESOURCE_SILVER,11.67581782
5807,39.09,-77.51,RESOURCE_SILVER,11.55379866
1679,39.09,114.31,RESOURCE_SILVER,12.63815696
3059,39.1,-7.23,RESOURCE_SILVER,12.4670937
3487,39.1,27.07,RESOURCE_SILVER,12.17527833
5065,39.11,-119.62,RESOURCE_SILVER,12.63656527
5073,39.17,-118.78,RESOURCE_SILVER,12.63667254
5071,39.2,-118.18,RESOURCE_SILVER,12.31224633
5231,39.22,-115.48,RESOURCE_SILVER,11.08605795
4453,39.23,-106.26,RESOURCE_SILVER,12.64977401
3484,39.24,28.29,RESOURCE_SILVER,12.48967516
2398,39.3,140.94,RESOURCE_SILVER,11.59072874
5227,39.31,-115.76,RESOURCE_SILVER,11.08346475
2308,39.31,9.34,RESOURCE_SILVER,12.60431171
1300,39.31,115.24,RESOURCE_SILVER,12.14302102
2338,39.38,8.43,RESOURCE_SILVER,12.45965616
65,39.38,45.85,RESOURCE_SILVER,12.59627182
2345,39.41,9.5,RESOURCE_SILVER,12.60809517
3489,39.44,29.74,RESOURCE_SILVER,12.93184431
2352,39.53,9.55,RESOURCE_SILVER,10.92960083
3945,39.57,-120.74,RESOURCE_SILVER,11.44351108
2239,39.6,20.78,RESOURCE_SILVER,12.32902452
4215,39.63,-106.69,RESOURCE_SILVER,11.71530288
5076,39.67,-118.22,RESOURCE_SILVER,12.9398314
4092,39.7,-105.75,RESOURCE_SILVER,12.58459127
4251,39.73,-107.74,RESOURCE_SILVER,11.63756494
3475,39.8,69.23,RESOURCE_SILVER,12.22924215
1238,39.85,96.32,RESOURCE_SILVER,11.88416483
2314,39.88,8.97,RESOURCE_SILVER,12.74557902
5222,39.91,-114.91,RESOURCE_SILVER,10.98564859
5764,39.92,-112.72,RESOURCE_SILVER,12.12780836
5736,39.92,-112.11,RESOURCE_SILVER,12.64949485
5889,39.94,67.42,RESOURCE_SILVER,12.3102795
2443,40.01,70.35,RESOURCE_SILVER,12.60972277
4010,40.07,-105.37,RESOURCE_SILVER,11.97777207
5471,40.07,-76.65,RESOURCE_SILVER,10.22821249
3056,40.14,-7.85,RESOURCE_SILVER,12.46969765
2841,40.15,127.18,RESOURCE_SILVER,9.917439766
5766,40.16,-113.83,RESOURCE_SILVER,11.07654228
1322,40.16,118.85,RESOURCE_SILVER,12.40070561
2842,40.19,127.91,RESOURCE_SILVER,11.75249339
1330,40.23,115.2,RESOURCE_SILVER,12.14213128
1584,40.23,122.44,RESOURCE_SILVER,12.33880122
1328,40.26,115.65,RESOURCE_SILVER,12.14337243
3058,40.27,-6.91,RESOURCE_SILVER,12.47752625
5134,40.29,-116.81,RESOURCE_SILVER,11.08334183
1557,40.33,124.13,RESOURCE_SILVER,11.06969618
3486,40.34,39.38,RESOURCE_SILVER,11.7486061
1239,40.37,99.17,RESOURCE_SILVER,12.40877673
5251,40.39,-74.76,RESOURCE_SILVER,9.030615441
2371,40.4,140.7,RESOURCE_SILVER,8.381144347
5203,40.41,-119.02,RESOURCE_SILVER,12.74866434
1316,40.45,117.72,RESOURCE_SILVER,12.14299972
5721,40.48,-110.83,RESOURCE_SILVER,12.125421
2373,40.5,140.79,RESOURCE_SILVER,11.14936976
3941,40.52,-122.56,RESOURCE_SILVER,11.44093525
5194,40.53,-118.15,RESOURCE_SILVER,12.74858878
5212,40.55,-119.51,RESOURCE_SILVER,12.82869543
5112,40.57,-116.26,RESOURCE_SILVER,11.01325407
1310,40.57,118.62,RESOURCE_SILVER,11.0722476
2316,40.58,9.04,RESOURCE_SILVER,11.13061032
1571,40.59,120.11,RESOURCE_SILVER,11.87435509
3933,40.62,-122.04,RESOURCE_SILVER,12.28146765
5753,40.62,-111.57,RESOURCE_SILVER,12.12017156
3472,40.66,69.92,RESOURCE_SILVER,12.1793898
1237,40.73,95.77,RESOURCE_SILVER,12.3391952
1545,40.73,123.62,RESOURCE_SILVER,11.87317003
1555,40.76,124.92,RESOURCE_SILVER,11.87464765
1733,40.85,77.88,RESOURCE_SILVER,12.34471657
1581,40.9,120.67,RESOURCE_SILVER,12.3666299
5891,40.92,63.33,RESOURCE_SILVER,9.87390425
1439,40.97,106.83,RESOURCE_SILVER,11.8763317
1470,40.97,113.24,RESOURCE_SILVER,12.3394184
5869,41.02,-107.02,RESOURCE_SILVER,12.06214454
1455,41.02,111.67,RESOURCE_SILVER,12.22520838
3490,41.04,40.76,RESOURCE_SILVER,9.987598895
3343,41.07,-3.01,RESOURCE_SILVER,12.22669846
5890,41.07,70.55,RESOURCE_SILVER,12.51033156
3359,41.09,-3.51,RESOURCE_SILVER,11.09248884
3483,41.12,41.76,RESOURCE_SILVER,12.49341091
5420,41.15,-73.86,RESOURCE_SILVER,10.05264005
2843,41.15,21.95,RESOURCE_SILVER,7.7164608
61,41.16,44.72,RESOURCE_SILVER,12.4626471
1325,41.16,115.84,RESOURCE_SILVER,11.88108323
5879,41.18,-105.19,RESOURCE_SILVER,12.05570895
5120,41.19,-117.25,RESOURCE_SILVER,10.77515742
1433,41.23,109.3,RESOURCE_SILVER,11.87676965
5706,41.25,-114.01,RESOURCE_SILVER,12.12826785
4574,41.26,-73.21,RESOURCE_SILVER,11.74971153
3071,41.31,-7.84,RESOURCE_SILVER,12.48445789
1301,41.33,118.28,RESOURCE_SILVER,11.8811801
3352,41.36,1.08,RESOURCE_SILVER,12.92252367
1431,41.37,107.83,RESOURCE_SILVER,11.87733244
1302,41.42,116.61,RESOURCE_SILVER,12.32704614
3039,41.44,-7.13,RESOURCE_SILVER,12.48392027
1329,41.44,115.47,RESOURCE_SILVER,11.07221653
2446,41.46,74.52,RESOURCE_SILVER,12.60966934
1722,41.46,79.05,RESOURCE_SILVER,11.87953886
585,41.49,24.92,RESOURCE_SILVER,6.126869184
571,41.49,26,RESOURCE_SILVER,10.72663176
1312,41.51,117.55,RESOURCE_SILVER,12.35199384
5694,41.52,-113.08,RESOURCE_SILVER,12.11332668
5892,41.53,64.53,RESOURCE_SILVER,10.766061
1544,41.53,119.85,RESOURCE_SILVER,11.87329557
3049,41.64,-6.6,RESOURCE_SILVER,12.48394299
1305,41.64,116.58,RESOURCE_SILVER,11.88079946
1429,41.66,100.1,RESOURCE_SILVER,12.33879684
2383,41.67,140.05,RESOURCE_SILVER,9.402364704
583,41.68,24.94,RESOURCE_SILVER,10.1311011
5418,41.72,-74.77,RESOURCE_SILVER,11.88093097
516,41.72,46.41,RESOURCE_SILVER,12.24714261
1528,41.73,126.38,RESOURCE_SILVER,12.3410973
3348,41.74,2.5,RESOURCE_SILVER,8.04334217
3349,41.75,2.48,RESOURCE_SILVER,12.60750296
3066,41.81,-8.29,RESOURCE_SILVER,12.47563021
5115,41.83,-117.58,RESOURCE_SILVER,11.08329573
1430,41.83,109.98,RESOURCE_SILVER,11.87651942
5096,41.85,-115.96,RESOURCE_SILVER,10.63253262
1731,41.87,91.73,RESOURCE_SILVER,11.72372109
5092,41.88,-115.4,RESOURCE_SILVER,10.18881686
1444,41.91,118.95,RESOURCE_SILVER,11.87724908
1522,41.91,126.58,RESOURCE_SILVER,12.32885649
5718,41.94,-113.6,RESOURCE_SILVER,12.1290998
3883,41.95,-120.21,RESOURCE_SILVER,11.3259089
1240,41.96,96.14,RESOURCE_SILVER,11.88442005
3840,41.99,-123.89,RESOURCE_SILVER,11.21953379
1734,42.09,90.2,RESOURCE_SILVER,11.87816562
1561,42.11,124.91,RESOURCE_SILVER,12.35948877
2844,42.13,22.52,RESOURCE_SILVER,11.03843177
5870,42.17,-107.06,RESOURCE_SILVER,12.06678759
5893,42.26,63.9,RESOURCE_SILVER,12.25425786
1472,42.29,111.58,RESOURCE_SILVER,12.35651216
4579,42.3,-112.09,RESOURCE_SILVER,11.84602774
4757,42.32,-71.17,RESOURCE_SILVER,12.30020486
1476,42.35,113.43,RESOURCE_SILVER,11.8767905
5873,42.39,-108.73,RESOURCE_SILVER,12.06328137
2447,42.43,72.13,RESOURCE_SILVER,12.24173415
1530,42.45,128.9,RESOURCE_SILVER,12.40529639
5461,42.46,-123.02,RESOURCE_SILVER,11.05780257
4755,42.49,-72.95,RESOURCE_SILVER,8.680841483
577,42.5,24.15,RESOURCE_SILVER,10.13177784
3327,42.52,43.65,RESOURCE_SILVER,12.5132926
5464,42.65,-123.31,RESOURCE_SILVER,11.08131143
4753,42.68,-72.86,RESOURCE_SILVER,8.694837159
5882,42.71,-106.29,RESOURCE_SILVER,12.05913175
5883,42.73,-107.31,RESOURCE_SILVER,12.5869718
1523,42.74,127.54,RESOURCE_SILVER,12.33880559
588,42.75,24.03,RESOURCE_SILVER,10.13145943
5455,42.77,-124.2,RESOURCE_SILVER,11.90184105
4750,42.77,-70.85,RESOURCE_SILVER,10.0161017
581,42.77,22.71,RESOURCE_SILVER,12.38800663
4689,42.87,-116.44,RESOURCE_SILVER,11.83250583
1949,42.87,0.65,RESOURCE_SILVER,12.47153978
1959,42.87,43.42,RESOURCE_SILVER,10.06671123
1536,42.88,129.4,RESOURCE_SILVER,12.44708755
1540,42.9,129.5,RESOURCE_SILVER,12.33915581
5236,42.92,-72.25,RESOURCE_SILVER,9.148677712
1938,42.92,2.34,RESOURCE_SILVER,12.61270374
1935,42.95,-0.36,RESOURCE_SILVER,7.426549072
1939,42.96,2.74,RESOURCE_SILVER,12.61074411
1452,42.97,119.24,RESOURCE_SILVER,11.87725603
2384,42.98,141.04,RESOURCE_SILVER,9.490771218
4691,43.03,-116.83,RESOURCE_SILVER,11.87400669
1524,43.05,126.16,RESOURCE_SILVER,12.4003063
2363,43.07,10.58,RESOURCE_SILVER,12.22508084
1526,43.14,124.59,RESOURCE_SILVER,11.87493316
1448,43.22,117.38,RESOURCE_SILVER,12.40510382
2440,43.23,68.44,RESOURCE_SILVER,12.51462295
1958,43.37,6.51,RESOURCE_SILVER,12.60236246
5872,43.42,-108.02,RESOURCE_SILVER,12.06323523
4582,43.46,-114.24,RESOURCE_SILVER,11.84342274
2442,43.51,68.46,RESOURCE_SILVER,12.3072926
1538,43.53,129.95,RESOURCE_SILVER,12.33916019
4619,43.59,-113.59,RESOURCE_SILVER,11.85535137
3207,43.85,135.22,RESOURCE_SILVER,12.64229325
1948,43.92,3.63,RESOURCE_SILVER,12.26229229
5646,43.93,-103.4,RESOURCE_SILVER,11.71204678
4596,43.97,-115.77,RESOURCE_SILVER,11.87949727
1947,43.97,3.42,RESOURCE_SILVER,10.76447697
560,43.99,17.87,RESOURCE_SILVER,12.48536966
1480,44.04,116.15,RESOURCE_SILVER,12.32212975
1744,44.07,82.35,RESOURCE_SILVER,12.35700243
1447,44.08,117.44,RESOURCE_SILVER,12.28904797
5660,44.1,-103.77,RESOURCE_SILVER,11.71218608
1445,44.1,117.54,RESOURCE_SILVER,12.28903877
561,44.12,19.25,RESOURCE_SILVER,12.49949944
2382,44.12,143.34,RESOURCE_SILVER,9.543234787
3088,44.15,40.18,RESOURCE_SILVER,9.42955622
3265,44.23,20.79,RESOURCE_SILVER,12.17095829
5249,44.24,-71.82,RESOURCE_SILVER,9.155567346
1346,44.25,130.82,RESOURCE_SILVER,12.14255227
3268,44.27,21.85,RESOURCE_SILVER,12.93961533
1728,44.27,92.78,RESOURCE_SILVER,12.24182099
4625,44.28,-114.94,RESOURCE_SILVER,11.86384287
1943,44.28,2.04,RESOURCE_SILVER,12.29958576
5417,44.32,-75.25,RESOURCE_SILVER,9.294589604
4737,44.4,-68.58,RESOURCE_SILVER,12.74021823
2294,44.4,8.31,RESOURCE_SILVER,12.47948717
4734,44.45,-116.78,RESOURCE_SILVER,10.73088149
5454,44.47,-117.53,RESOURCE_SILVER,11.92417382
3200,44.47,135.92,RESOURCE_SILVER,12.23285089
1443,44.51,119.11,RESOURCE_SILVER,12.47091844
1727,44.52,90.07,RESOURCE_SILVER,12.24180652
1478,44.55,116.57,RESOURCE_SILVER,12.32591578
4740,44.58,-68.27,RESOURCE_SILVER,12.74024754
5459,44.71,-118.5,RESOURCE_SILVER,11.94044556
5462,44.75,-120.74,RESOURCE_SILVER,11.92330514
693,44.85,-77.12,RESOURCE_SILVER,12.47490441
1876,45.02,2.24,RESOURCE_SILVER,10.81001074
1956,45.03,6.42,RESOURCE_SILVER,10.90753272
694,45.07,-78.17,RESOURCE_SILVER,9.988885128
1878,45.15,3.32,RESOURCE_SILVER,10.86475165
4732,45.16,-115.41,RESOURCE_SILVER,11.85464818
647,45.2,-65.91,RESOURCE_SILVER,12.34600849
1786,45.22,16.1,RESOURCE_SILVER,12.26931971
4660,45.26,-115.69,RESOURCE_SILVER,11.8540938
1454,45.27,121.38,RESOURCE_SILVER,11.87710319
4871,45.29,-112.89,RESOURCE_SILVER,12.00284201
4961,45.3,-111.92,RESOURCE_SILVER,12.13434568
957,45.32,-71.96,RESOURCE_SILVER,10.06756027
4670,45.33,-113.74,RESOURCE_SILVER,11.85829373
3077,45.34,21.77,RESOURCE_SILVER,12.32399345
5856,45.44,-89.62,RESOURCE_SILVER,12.0427534
2302,45.44,7.19,RESOURCE_SILVER,9.701187753
4837,45.45,-87.83,RESOURCE_SILVER,12.3093059
